,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,41223,dla młodzieży,Nie,PARAFIALNA PODSTAWOWA SZKOŁA POLSKO - ROMSKA Z ODDZIAŁAMI INTEGRACYJNYMI W SUWAŁKACH,Suwałki,ul. Tadeusza Kościuszki 58,9,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,49362,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. ALFREDA WIERUSZ-KOWALSKIEGO W SUWAŁKACH,Suwałki,ul. Klonowa 51,127,64,16,67,71,127,51,27,48,24,127,72,27,82,100,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,53287,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ALEKSANDRY PIŁSUDSKIEJ W SUWAŁKACH,Suwałki,ul. Tadeusza Kościuszki 126,62,58,16,60,38,62,50,25,48,64,62,64,27,70,98,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,68453,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. ŚW. JANA PAWŁA II W SUWAŁKACH,Suwałki,ul. Romualda Minkiewicza 50,80,52,18,55,58,80,44,23,40,20,80,64,30,72,96,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,73153,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 Z ODDZIAŁAMI INTEGRACYJNYMI IM. OLIMPIJCZYKÓW POLSKICH W SUWAŁKACH,Suwałki,ul. Jerzego Antoniewicza 5,87,60,14,60,44,87,36,22,28,20,87,62,27,64,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,Suwałki,Suwałki,Gmina miejska,2063011,133682,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W SUWAŁKACH,Suwałki,ul. Tadeusza Kościuszki 47B,18,75,11,77,58,18,70,26,78,92,17,89,16,95,100,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,44717,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. ARMII KRAJOWEJ W AUGUSTOWIE,Augustów,ul. Tartaczna 21,16,60,20,65,67,16,49,25,48,24,16,66,28,75,93,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,86491,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. MARII KONOPNICKIEJ W AUGUSTOWIE,Augustów,ul. Marii Konopnickiej 5,41,54,17,58,62,41,35,18,32,20,42,54,29,49,96,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,86572,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. 1 PUŁKU UŁANÓW KRECHOWIECKICH W AUGUSTOWIE,Augustów,ul. Mickiewicza 1,107,61,16,60,56,106,40,23,36,28,106,63,28,65,100,,,,,,,,,,,,,,,,2,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,104270,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Augustów,ul. Zarzecze 17a,15,75,9,73,73,15,65,15,64,76,15,92,12,96,96,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,104979,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM.ZYGMUNTA AUGUSTA W AUGUSTOWIE,Augustów,ul. Rajgrodzka 1,72,58,16,60,64,72,45,24,44,24,72,67,28,73,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,128764,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 9 SPECJALNA W AUGUSTOWIE,Augustów,ul. Wojska Polskiego 53a,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,263681,dla młodzieży,Nie,SZKOŁA PODSTAWOWA NR 10 SPECJALNA W AUGUSTOWIE,Augustów,ul. Kilińskiego 3,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina miejska,2001011,263690,dla młodzieży,Nie,SZKOŁA PODSTAWOWA SPECJALNA IMIENIA ŚWIĘTEGO JANA BOSKO W AUGUSTOWIE,Augustów,ul. Jeziorna 31,5,,,,,6,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17004,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W ŻARNOWIE,Żarnowo Drugie,1,11,63,14,64,60,11,54,20,52,52,12,43,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17056,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. MJR HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W KOLNICY",Kolnica,48,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17083,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO W JABŁOŃSKICH,Jabłońskie,25,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17130,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W JANÓWCE,Janówka,48 A,19,53,18,51,38,19,36,18,28,28,19,55,27,58,33,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17194,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W NETCIE,Netta Pierwsza,14,11,61,9,64,64,11,42,20,40,20,10,53,31,42,,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,17222,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OBROŃCÓW WESTERPLATTE W RUTKACH,Rutki Nowe,1,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Augustów,Gmina wiejska,2001022,25160,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. I. PRĄDZYŃSKIEGO W BIAŁOBRZEGACH,Białobrzegi,75,11,56,13,56,56,11,40,21,40,20,11,58,29,47,36,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Bargłów Kościelny,Gmina wiejska,2001032,86601,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KROSZEWIE,Kroszewo,27,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Bargłów Kościelny,Gmina wiejska,2001032,86685,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZYGMUNTA AUGUSTA W TAJNIE STARYM,Tajno Stare,31,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Bargłów Kościelny,Gmina wiejska,2001032,86840,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IMIENIA BŁOGOSŁAWIONEGO JANA PAWŁA II W ŁABĘTNIKU,Łabętnik,10,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Bargłów Kościelny,Gmina wiejska,2001032,106284,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BARGŁOWIE KOŚCIELNYM,Bargłów Kościelny,ul. Augustowska 8,30,53,18,58,58,30,32,24,22,16,30,44,30,31,11,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Lipsk,Miasto,2001044,26091,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ANASTAZJI MILEWSKIEJ W LIPSKU,Lipsk,ul. Szkolna 1,37,62,13,64,73,37,52,21,56,28,27,72,23,75,98,,,,,,,,,,,,,,,,10,61,18,61,,,,,,
4,Podlaskie,augustowski,Lipsk,Obszar wiejski,2001045,22376,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BARTNIKACH,Bartniki,8,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
4,Podlaskie,augustowski,Nowinka,Gmina wiejska,2001052,70127,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W NOWINCE,Nowinka,14,32,49,18,53,56,32,33,20,26,20,31,47,26,36,16,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,augustowski,Płaska,Gmina wiejska,2001062,114881,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PŁASKIEJ,Płaska,57,18,58,17,59,33,18,45,26,34,16,18,58,31,62,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Sztabin,Gmina wiejska,2001072,75697,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAROLA BRZOSTOWSKIEGO W SZTABINIE,Sztabin,ul. Augustowska 82,27,55,15,60,62,27,48,28,48,16,26,65,30,75,85,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,augustowski,Sztabin,Gmina wiejska,2001072,75728,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W KRASNYMBORZE,Krasnybór,59,18,47,21,46,33,18,39,23,34,20,8,,,,,,,,,,,,,,,,,,,,10,25,4,24,22,,,,,
4,Podlaskie,białostocki,Choroszcz,Miasto,2002014,52691,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W CHOROSZCZY,Choroszcz,ul. Powstania Styczniowego 26A,70,63,19,64,60,70,46,25,40,32,70,61,30,62,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Choroszcz,Obszar wiejski,2002015,24069,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZŁOTORII,Złotoria,159A,10,60,14,58,73,10,42,20,36,24,10,69,24,71,73,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Czarna Białostocka,Miasto,2002024,72552,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W CZARNEJ BIAŁOSTOCKIEJ IM. ROMUALDA TRAUGUTTA,Czarna Białostocka,ul. Traugutta 28,37,60,18,62,56,37,53,25,48,40,37,67,25,75,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Czarna Białostocka,Miasto,2002024,262289,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W CZARNEJ BIAŁOSTOCKIEJ,Czarna Białostocka,ul. Bolesława Prusa 1,20,51,19,59,67,20,43,20,40,60,20,58,27,57,51,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Czarna Białostocka,Obszar wiejski,2002025,114862,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CZARNEJ WSI KOŚCIELNEJ,Czarna Wieś Kościelna,ul. Szkolna 1,12,55,8,53,51,12,50,21,50,20,12,65,30,79,91,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Dobrzyniewo Duże,Gmina wiejska,2002032,51815,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W POGORZAŁKACH,Pogorzałki,127,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Dobrzyniewo Duże,Gmina wiejska,2002032,51816,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OBRUBNIKACH,Obrubniki,33,11,64,13,62,60,11,45,28,32,16,11,59,29,53,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Dobrzyniewo Duże,Gmina wiejska,2002032,86721,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W FASTACH,Fasty,ul. Białostocka 5,25,65,13,64,64,25,61,27,64,28,25,82,20,87,84,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Dobrzyniewo Duże,Gmina wiejska,2002032,87526,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NOWYM ALEKSANDROWIE,Nowe Aleksandrowo,ul. Pogodna 107,26,63,18,60,58,26,53,27,50,28,26,66,26,71,85,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Dobrzyniewo Duże,Gmina wiejska,2002032,87750,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DOBRZYNIEWIE DUŻYM,Dobrzyniewo Duże,ul. Szkolna 14,30,55,16,53,51,30,43,21,36,24,30,65,28,68,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Gródek,Gmina wiejska,2002042,24437,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IMIENIA PARTYZANTÓW BRACI MICHAŁA I ALEKSANDRA CHRZANOWSKICH W GRÓDKU,Gródek,ul. Aleksandra i Grzegorza Chodkiewiczów 18,31,46,16,44,42,31,36,20,32,24,20,53,24,63,22,,,,,,,,,,,,,,,,11,53,23,60,60,,,,,
4,Podlaskie,białostocki,Gródek,Gmina wiejska,2002042,62077,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W ZAŁUKACH,Załuki,5,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Juchnowiec Kościelny,Gmina wiejska,2002052,31156,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KS. MICHAŁA SOPOĆKI W KSIĘŻYNIE,Księżyno,ul. Szkolna 7,25,63,16,62,60,25,51,22,52,68,26,76,24,85,85,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Juchnowiec Kościelny,Gmina wiejska,2002052,31160,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JUCHNOWCU GÓRNYM,Juchnowiec Górny,ul. Szkolna 5,44,59,20,60,64,44,53,25,52,24,43,70,27,76,93,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,białostocki,Juchnowiec Kościelny,Gmina wiejska,2002052,31162,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W KLEOSINIE,Kleosin,ul. Zambrowska 20,68,53,19,55,49,68,50,27,48,28,68,72,29,86,93,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Michałowo,Miasto,2002074,113887,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA SYROKOMLI,Michałowo,ul. Sienkiewicza 5,44,46,19,46,27,44,33,21,28,20,44,50,30,40,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Poświętne,Gmina wiejska,2002082,9118,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. ""BOLESŁAWA PRUSA"" W POŚWIĘTNEM",Gołębie,11,33,50,18,51,56,33,42,25,40,20,33,48,26,42,78,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Supraśl,Miasto,2002094,30610,dla młodzieży,Tak,SPORTOWA SZKOŁA PODSTAWOWA IM. FERDYNANDA MARECKIEGO,Supraśl,ul. Józefa Piłsudskiego 1,37,58,19,58,53,37,52,29,56,24,37,68,28,64,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Supraśl,Obszar wiejski,2002095,30534,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OGRODNICZKACH IM. OCHOTNICZYCH STRAŻY POŻARNYCH,Ogrodniczki,ul. Zagórna 7,20,63,18,62,56,20,61,23,58,52,20,84,19,90,89,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Supraśl,Obszar wiejski,2002095,30781,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ELIZY ORZESZKOWEJ W SOBOLEWIE,Sobolewo,ul. Podlaska 8,40,58,15,59,47,40,46,23,44,32,38,64,29,64,100,,,,,,,,,,,,,,,,2,,,,,,,,,
4,Podlaskie,białostocki,Suraż,Miasto,2002104,105018,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SURAŻU,Suraż,ul. Szkolna 1,16,51,14,48,44,16,34,21,26,16,16,49,26,48,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Turośń Kościelna,Gmina wiejska,2002112,58564,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. LEONARDA PRYSTROMA W TOŁCZACH,Tołcze,6,11,57,6,56,53,11,45,21,40,32,10,59,26,56,,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Podlaskie,białostocki,Turośń Kościelna,Gmina wiejska,2002112,58566,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W TUROŚNI DOLNEJ,Turośń Dolna,20,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Turośń Kościelna,Gmina wiejska,2002112,58978,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W NIEWODNICY KOŚCIELNEJ,Niewodnica Kościelna,ul. Kościelna 10,16,63,16,62,53,16,84,18,90,84,16,90,11,97,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Turośń Kościelna,Gmina wiejska,2002112,74598,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W TUROŚNI KOŚCIELNEJ,Turośń Kościelna,ul. Białostocka 4,22,54,20,56,56,22,45,25,46,24,22,62,24,65,20,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Tykocin,Miasto,2002124,104405,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA CZARNIECKIEGO W TYKOCINIE,Tykocin,ul. Jana Kochanowskiego 1,37,57,20,60,56,37,47,24,48,20,37,57,26,64,87,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Tykocin,Obszar wiejski,2002125,91948,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RADULACH,Radule,88,15,54,13,56,51,15,38,22,32,16,15,45,29,29,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Wasilków,Miasto,2002134,4359,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KRÓLA ZYGMUNTA AUGUSTA W WASILKOWIE,Wasilków,ul. Polna 1/4A,82,63,17,67,73,82,54,26,52,20,82,72,26,84,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Wasilków,Miasto,2002134,133482,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KS WACŁAWA RABCZYŃSKIEGO W WASILKOWIE,Wasilków,ul. Adama Mickiewicza 2,38,53,19,57,69,38,45,23,36,36,37,66,31,76,93,,,,,,,,,,,,,,,,2,,,,,,,,,
4,Podlaskie,białostocki,Wasilków,Miasto,2002134,196377,dla młodzieży,Nie,SZKOŁA PODSTAWOWA SYRIUSZ W WASILKOWIE,Wasilków,ul. Supraślska 21,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Wasilków,Obszar wiejski,2002135,5148,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W STUDZIANKACH,Studzianki,ul. Supraślska 2,11,57,15,58,47,11,40,20,36,16,11,63,27,71,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Zabłudów,Miasto,2002144,73510,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FRANCISZKA KARPIŃSKIEGO W ZABŁUDOWIE,Zabłudów,ul. Adama Mickiewicza 20,36,49,19,53,24,36,42,24,38,20,29,57,28,62,44,,,,,,,,,,,,,,,,7,,,,,,,,,
4,Podlaskie,białostocki,Zabłudów,Obszar wiejski,2002145,30723,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DOBRZYNIÓWCE,Dobrzyniówka,40,10,38,16,35,18,10,27,16,20,20,10,45,22,43,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Zabłudów,Obszar wiejski,2002145,30724,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W RAFAŁÓWCE,Rafałówka,64,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Zabłudów,Obszar wiejski,2002145,92141,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WSPÓLNOTY POLSKIEJ W BIAŁOSTOCZKU,Białostoczek,8,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Zawady,Gmina wiejska,2002152,111561,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KONOPKACH POKRZYWNICY,Konopki-Pokrzywnica,12,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Zawady,Gmina wiejska,2002152,111851,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ŚW.JANA PAWŁA II W ZAWADACH,Zawady,ul. Kościuszki 2,11,54,17,53,40,11,35,23,32,16,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Miasto,2002064,2919,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚWIĘTEGO JANA PAWŁA II W ŁAPACH,Łapy,ul. Polna 9,66,54,21,58,69,66,51,28,48,48,66,69,29,84,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Miasto,2002064,5836,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W ŁAPACH,Łapy,ul. Piękna 17,34,60,14,62,67,34,46,25,42,24,34,64,26,63,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Miasto,2002064,18721,dla młodzieży,Nie,KATOLICKA SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W ŁAPACH,Łapy,ul. Jana Matejki 10,17,57,9,58,58,17,45,23,44,20,17,62,32,82,15,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Miasto,2002064,18830,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W ŁAPACH,Łapy,ul. Letnia 1,14,59,19,60,60,14,45,26,38,20,14,59,31,65,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Obszar wiejski,2002065,17196,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁUPIANCE STAREJ,Łupianka Stara,1,10,53,14,52,,10,47,29,36,36,10,46,26,30,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Podlaskie,białostocki,Łapy,Obszar wiejski,2002065,17344,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HUGONA KOŁŁĄTAJA W UHOWIE,Uhowo,ul. Szkolna 19,12,55,9,53,53,12,55,26,58,36,12,61,31,66,20,,,,,,,,,,,,,,,,,,,,,,,,,
